hours,day,hour_of_day,city,pressure,air_temp,ground_temp,velocity_x,velocity_y,windspeed,damage
2207,92,22,ReLU Ridge,1.0343,-0.0007,-0.0008,-0.0993,-0.0493,0.111,1.5592
2207,92,22,Bayes Bay,1.0157,-0.0016,-0.0015,-0.0571,0.0476,0.0744,1.3473
2207,92,22,Offshore B,1.0142,-0.001,-0.0013,-0.0359,0.0032,0.0362,1.1565
2208,92,23,ReLU Ridge,0.9865,0.0007,0.0003,-0.0976,-0.0605,0.1149,1.5835
2208,92,23,Offshore B,0.9973,0.0001,-0.0007,-0.0301,-0.0167,0.0349,1.1501
2208,92,23,Tensorburg,0.9896,-0.0046,-0.0056,-0.0943,-0.0378,0.1016,1.502
2208,92,23,Bayes Bay,0.9781,0.0002,0.0001,-0.0591,0.0592,0.0837,1.3979
2208,92,23,GANopolis,0.9983,0.0015,0.0022,-0.1234,0.0142,0.1243,1.644
2208,92,23,Offshore A,0.9922,-0.0022,-0.003,-0.1506,0.0101,0.151,1.8292
2208,92,23,Gradient Grove,1.0079,-0.0014,-0.0004,-0.1006,-0.0077,0.101,1.4979
2208,92,23,Sparseville,0.9941,0.0039,0.0034,-0.0986,0.0296,0.1033,1.5114
2209,93,0,GANopolis,0.9847,0.0005,0.0015,-0.1149,0.009,0.1153,1.586
2209,93,0,Sparseville,0.9704,0.0003,-0.0001,-0.1149,0.0003,0.1152,1.5858
2209,93,0,Offshore A,0.9698,-0.0004,-0.0011,-0.156,0.0138,0.1566,1.8707
2209,93,0,ReLU Ridge,0.9685,0.0017,0.0009,-0.0961,-0.0878,0.1311,1.69
2209,93,0,Bayes Bay,0.9595,-0.0005,-0.0011,-0.0545,0.052,0.0756,1.3532
2209,93,0,Gradient Grove,0.9904,-0.0013,-0.0,-0.1061,-0.0134,0.107,1.5341
2209,93,0,Tensorburg,0.9743,-0.0012,-0.0026,-0.1057,-0.0564,0.1198,1.6152
2209,93,0,Offshore B,0.9737,-0.0023,-0.0035,-0.0322,-0.0418,0.053,1.2365
2210,93,1,Offshore A,0.9526,0.0009,0.0005,-0.1471,0.0214,0.1487,1.8127
2210,93,1,Sparseville,0.9565,-0.0021,-0.0018,-0.1201,-0.021,0.122,1.6291
2210,93,1,Offshore B,0.9589,-0.0042,-0.0057,-0.0398,-0.0578,0.0704,1.3256
2210,93,1,Tensorburg,0.9544,0.0021,0.0005,-0.1308,-0.0193,0.1347,1.7145
2210,93,1,Gradient Grove,0.9757,-0.001,0.0005,-0.0927,-0.0109,0.0934,1.4529
2210,93,1,GANopolis,0.9706,-0.001,0.0002,-0.1044,-0.0017,0.1045,1.5191
2210,93,1,Bayes Bay,0.9511,-0.0043,-0.0054,-0.0673,0.0435,0.0801,1.3779
2210,93,1,ReLU Ridge,0.9541,0.0014,0.0002,-0.1027,-0.1155,0.1547,1.8571
2211,93,2,GANopolis,0.957,0.0005,0.0016,-0.0997,-0.017,0.1012,1.4993
2211,93,2,Gradient Grove,0.9646,-0.0007,0.0007,-0.0836,-0.0044,0.0837,1.398
2211,93,2,Sparseville,0.9453,-0.0027,-0.0021,-0.0967,-0.0332,0.1024,1.5063
2211,93,2,Offshore A,0.9411,0.0014,0.0012,-0.1497,0.0188,0.1509,1.8285
2211,93,2,Tensorburg,0.942,0.0025,0.0008,-0.1656,0.0461,0.172,1.9926
2211,93,2,Bayes Bay,0.9409,-0.0045,-0.0062,-0.0645,0.0506,0.0821,1.389
2211,93,2,ReLU Ridge,0.9428,0.0008,-0.0005,-0.1383,-0.086,0.1637,1.925
2211,93,2,Offshore B,0.9487,-0.0033,-0.0047,-0.0744,-0.0473,0.0889,1.4275
2212,93,3,Offshore B,0.936,-0.0018,-0.0032,-0.109,-0.0258,0.1123,1.5678
2212,93,3,GANopolis,0.952,0.0031,0.004,-0.0967,-0.0346,0.1028,1.5089
2212,93,3,ReLU Ridge,0.9336,-0.0016,-0.0026,-0.1518,-0.056,0.1618,1.9105
2212,93,3,Offshore A,0.9325,0.0023,0.0024,-0.1436,0.0044,0.1438,1.7776
2212,93,3,Sparseville,0.9358,-0.0033,-0.0027,-0.0784,-0.0386,0.0875,1.4193
2212,93,3,Bayes Bay,0.9399,-0.0024,-0.0043,-0.0716,0.0789,0.1066,1.5329
2212,93,3,Gradient Grove,0.9498,-0.0008,0.0004,-0.0625,0.0067,0.063,1.2873
2212,93,3,Tensorburg,0.9355,-0.0009,-0.0026,-0.1365,0.0876,0.168,1.9633
2213,93,4,Bayes Bay,0.9335,-0.0031,-0.0048,-0.099,0.0886,0.1333,1.7046
2213,93,4,Offshore A,0.9325,0.0036,0.004,-0.1378,-0.0071,0.138,1.7369
2213,93,4,GANopolis,0.9417,0.0038,0.0046,-0.1009,-0.049,0.1122,1.5664
2213,93,4,Offshore B,0.9352,-0.0026,-0.0038,-0.1226,-0.0121,0.1232,1.6369
2213,93,4,Tensorburg,0.8707,-0.0046,-0.0061,0.0132,0.1326,0.1457,1.7916
2213,93,4,Gradient Grove,0.9368,-0.0016,-0.0009,-0.0435,0.0235,0.05,1.2215
2213,93,4,ReLU Ridge,0.9243,-0.0047,-0.0053,-0.1573,-0.0515,0.1655,1.9388
2213,93,4,Sparseville,0.9232,-0.0014,-0.0013,-0.0595,-0.0474,0.0763,1.3569
2214,93,5,Gradient Grove,0.9189,-0.0009,-0.0006,-0.0266,0.0396,0.048,1.2116
2214,93,5,Bayes Bay,0.9327,-0.0061,-0.0074,-0.1236,0.0511,0.1341,1.7103
2214,93,5,Sparseville,0.917,0.0018,0.0015,-0.0727,-0.0821,0.1097,1.5543
2214,93,5,ReLU Ridge,0.9182,-0.0055,-0.0058,-0.1583,-0.0535,0.1671,1.9511
2214,93,5,GANopolis,0.9387,0.0025,0.0033,-0.1066,-0.0527,0.1189,1.6092
2214,93,5,Offshore A,0.9299,0.0047,0.0053,-0.1312,-0.0068,0.1314,1.6913
2214,93,5,Offshore B,0.929,-0.0045,-0.0056,-0.122,-0.0225,0.1241,1.6431
2214,93,5,Tensorburg,0.7291,-0.0069,-0.0082,0.1364,-0.148,0.2286,2.5906
2215,93,6,Tensorburg,0.8018,-0.0046,-0.0056,-0.0134,-0.2948,0.2994,3.3417
2215,93,6,ReLU Ridge,0.9193,-0.006,-0.0061,-0.148,-0.042,0.1539,1.8514
2215,93,6,Offshore A,0.9318,0.0052,0.006,-0.1261,-0.0018,0.1261,1.6561
2215,93,6,GANopolis,0.933,0.0024,0.0031,-0.1107,-0.0467,0.1202,1.6171
2215,93,6,Offshore B,0.9251,-0.0051,-0.0058,-0.1295,-0.0374,0.1348,1.7147
2215,93,6,Sparseville,0.9101,0.0011,0.0007,-0.098,-0.116,0.152,1.8372
2215,93,6,Bayes Bay,0.9108,-0.0069,-0.0077,-0.1165,0.0604,0.1313,1.692
2215,93,6,Gradient Grove,0.9135,0.0013,0.0012,-0.0258,0.0396,0.0475,1.2093
2216,93,7,Sparseville,0.9058,-0.0011,-0.0013,-0.1322,-0.0931,0.1627,1.9171
2216,93,7,ReLU Ridge,0.9136,-0.0065,-0.0066,-0.1358,-0.0188,0.1373,1.7324
2216,93,7,Offshore B,0.9152,-0.0025,-0.0029,-0.1392,-0.0354,0.1438,1.7773
2216,93,7,Tensorburg,0.8753,-0.0015,-0.0021,-0.1199,-0.1819,0.2194,2.4068
2216,93,7,Gradient Grove,0.9116,0.0033,0.0029,-0.0411,0.0258,0.0491,1.2169
2216,93,7,GANopolis,0.922,0.0028,0.0034,-0.1109,-0.0382,0.1173,1.5986
2216,93,7,Offshore A,0.9251,0.0035,0.0042,-0.1228,0.0043,0.1229,1.6347
2216,93,7,Bayes Bay,0.9066,-0.0031,-0.0035,-0.141,0.0645,0.1551,1.8598
2217,93,8,Tensorburg,0.898,-0.0002,-0.0005,-0.1654,-0.1332,0.2135,2.3534
2217,93,8,Gradient Grove,0.9124,0.0018,0.0016,-0.0648,0.0036,0.0652,1.2991
2217,93,8,GANopolis,0.8905,0.003,0.0033,-0.1046,-0.018,0.1065,1.5309
2217,93,8,Bayes Bay,0.8999,0.0012,0.001,-0.1282,0.0418,0.1352,1.7195
2217,93,8,ReLU Ridge,0.898,-0.0057,-0.0057,-0.12,0.0024,0.1201,1.6167
2217,93,8,Offshore B,0.902,0.0003,0.0002,-0.1268,-0.0099,0.1274,1.6673
2217,93,8,Offshore A,0.8963,0.0012,0.0016,-0.1163,0.0087,0.1166,1.5949
2217,93,8,Sparseville,0.8892,-0.0007,-0.0008,-0.1247,-0.0302,0.1299,1.6875
2218,93,9,Sparseville,0.9236,0.0,-0.0,-0.0364,0.0601,0.0783,1.3694
2218,93,9,Offshore A,0.8753,-0.0008,-0.0009,-0.103,-0.0027,0.1032,1.511
2218,93,9,Bayes Bay,0.9292,0.001,0.001,-0.0891,-0.0128,0.0917,1.4443
2218,93,9,Offshore B,0.899,0.0009,0.0008,-0.0932,-0.0007,0.0932,1.4519
2218,93,9,GANopolis,0.89,0.0029,0.0028,-0.1047,0.0005,0.1048,1.5206
2218,93,9,Tensorburg,0.9356,-0.0018,-0.0017,-0.1218,-0.0417,0.1292,1.6853
2218,93,9,Gradient Grove,0.9083,-0.0024,-0.0023,-0.0906,0.0003,0.0906,1.4375
2218,93,9,ReLU Ridge,0.8888,-0.0043,-0.0043,-0.1031,-0.0036,0.1033,1.5123
2219,93,10,ReLU Ridge,0.9494,-0.0024,-0.0024,-0.0983,-0.0287,0.1025,1.507
2219,93,10,Gradient Grove,0.9711,-0.0052,-0.0046,-0.1031,0.0108,0.1036,1.5137
2219,93,10,Tensorburg,0.9713,-0.0027,-0.0022,-0.0704,-0.0094,0.071,1.3287
2219,93,10,GANopolis,0.9483,0.001,0.0006,-0.114,-0.003,0.1141,1.579
2219,93,10,Bayes Bay,0.9484,0.0004,0.0006,-0.0554,-0.0671,0.0875,1.4195
2219,93,10,Sparseville,0.9494,-0.0016,-0.0018,-0.031,0.1378,0.1436,1.7805
2219,93,10,Offshore A,0.9533,-0.0005,-0.0011,-0.1182,-0.0128,0.1189,1.6095
2219,93,10,Offshore B,0.9575,-0.002,-0.0027,-0.1129,-0.0108,0.1135,1.575
2220,93,11,Sparseville,0.9718,-0.004,-0.0043,-0.138,0.1237,0.1872,2.1151
2220,93,11,Bayes Bay,0.9729,0.0009,0.0009,-0.0606,-0.0837,0.1034,1.5121
2220,93,11,Offshore B,0.9972,-0.0026,-0.0036,-0.1166,-0.0268,0.1198,1.6147
2220,93,11,GANopolis,0.9938,-0.0015,-0.002,-0.1491,-0.0229,0.151,1.8307
2220,93,11,Offshore A,1.0064,0.0022,0.0011,-0.1317,-0.0152,0.1326,1.6998
2220,93,11,Gradient Grove,1.0212,-0.0061,-0.0049,-0.0969,0.0128,0.0977,1.4782
2220,93,11,ReLU Ridge,0.9989,0.0008,0.0007,-0.1082,-0.0411,0.1158,1.589
2220,93,11,Tensorburg,1.0026,-0.0023,-0.0015,-0.078,-0.0064,0.0782,1.3675
2221,93,12,Offshore A,1.0162,0.0044,0.0029,-0.1382,-0.0252,0.1405,1.7544
2221,93,12,ReLU Ridge,1.0043,0.0036,0.0035,-0.1032,-0.0577,0.1183,1.6053
2221,93,12,Gradient Grove,1.028,-0.005,-0.0035,-0.0931,0.0164,0.0945,1.4596
2221,93,12,Bayes Bay,1.0061,0.0006,0.0002,-0.0552,-0.083,0.0997,1.4902
2221,93,12,Sparseville,1.0176,-0.0035,-0.0037,-0.1571,0.0854,0.1788,2.0452
2221,93,12,GANopolis,1.0052,-0.0009,-0.0012,-0.1622,-0.0424,0.1676,1.9554
2221,93,12,Offshore B,1.0216,-0.0013,-0.0023,-0.1365,-0.0394,0.1421,1.7663
2221,93,12,Tensorburg,1.0272,-0.0014,-0.0006,-0.0663,-0.0078,0.0667,1.3062
2222,93,13,Tensorburg,1.0418,-0.0006,0.0,-0.0637,-0.0115,0.0647,1.2956
2222,93,13,Gradient Grove,1.0591,-0.0049,-0.0031,-0.0856,0.0178,0.0874,1.4187
2222,93,13,ReLU Ridge,1.0357,0.0025,0.0023,-0.1022,-0.0725,0.1253,1.6509
2222,93,13,Bayes Bay,1.0231,-0.0003,-0.0011,-0.0761,-0.0842,0.1138,1.5777
2222,93,13,GANopolis,1.0353,0.0017,0.0018,-0.1667,-0.0429,0.1722,1.9911
2222,93,13,Sparseville,1.0221,-0.0014,-0.0012,-0.1566,0.0644,0.1694,1.9695
2222,93,13,Offshore A,1.0451,0.0055,0.0039,-0.1346,-0.0166,0.1357,1.7207
2222,93,13,Offshore B,1.0289,0.0007,0.0,-0.1475,-0.0407,0.1531,1.8445
2223,93,14,GANopolis,1.0457,0.0033,0.0041,-0.1544,-0.031,0.1574,1.878
2223,93,14,Bayes Bay,1.0452,0.0004,-0.0005,-0.1086,-0.0811,0.1357,1.7209
2223,93,14,Gradient Grove,1.0598,-0.006,-0.0042,-0.0763,0.0173,0.0783,1.3677
2223,93,14,ReLU Ridge,1.0347,-0.0006,-0.0009,-0.1105,-0.0817,0.1374,1.7327
2223,93,14,Tensorburg,1.0475,0.0,0.0002,-0.0561,-0.0153,0.0582,1.2624
2223,93,14,Offshore A,1.0462,0.0051,0.0036,-0.1403,-0.0103,0.1407,1.7559
2223,93,14,Sparseville,1.0555,0.0011,0.0018,-0.1395,0.048,0.1475,1.805
2223,93,14,Offshore B,1.0454,0.0018,0.0016,-0.1455,-0.0503,0.154,1.8514
2224,93,15,Sparseville,1.0681,0.0022,0.0034,-0.1202,0.0382,0.1261,1.6564
2224,93,15,Offshore B,1.0474,0.0023,0.0023,-0.1328,-0.0632,0.1472,1.8023
2224,93,15,Bayes Bay,1.0591,0.0026,0.0018,-0.1248,-0.0579,0.138,1.7366
2224,93,15,ReLU Ridge,1.0548,0.0004,0.0001,-0.1204,-0.0779,0.1434,1.7748
2224,93,15,Tensorburg,1.0587,0.0005,0.0003,-0.049,-0.0186,0.0524,1.2331
2224,93,15,Gradient Grove,1.0723,-0.0052,-0.0038,-0.0683,0.0137,0.0696,1.3215
2224,93,15,Offshore A,1.0545,0.0036,0.0033,-0.1587,-0.0042,0.1588,1.8875
2224,93,15,GANopolis,1.0729,0.0004,0.0019,-0.1357,-0.0199,0.1372,1.7316
2225,93,16,Gradient Grove,1.072,-0.0015,-0.0011,-0.0508,0.0067,0.0513,1.2279
2225,93,16,Offshore A,1.0702,0.0032,0.0041,-0.1433,0.0045,0.1434,1.7749
2225,93,16,GANopolis,1.0824,-0.003,-0.0011,-0.1234,-0.0122,0.124,1.6424
2225,93,16,ReLU Ridge,1.0633,0.004,0.0039,-0.1213,-0.0656,0.138,1.7368
2225,93,16,Bayes Bay,1.065,0.0031,0.0027,-0.1408,-0.0294,0.144,1.7792
2225,93,16,Sparseville,1.0845,0.0007,0.0019,-0.1079,0.0276,0.1114,1.562
2225,93,16,Tensorburg,1.0662,0.0009,0.0003,-0.0552,-0.0238,0.0602,1.2722
2225,93,16,Offshore B,1.058,0.002,0.0022,-0.1065,-0.0763,0.1312,1.6905
2226,93,17,Offshore B,1.0607,0.0011,0.0011,-0.0861,-0.0901,0.1248,1.6474
2226,93,17,Tensorburg,1.0742,0.0015,0.0005,-0.0598,-0.0205,0.0633,1.2881
2226,93,17,Sparseville,1.0929,-0.0012,-0.0003,-0.0804,0.0188,0.0827,1.393
2226,93,17,Bayes Bay,1.0766,0.0002,0.0003,-0.1354,-0.0111,0.136,1.7229
2226,93,17,Gradient Grove,1.0823,0.0025,0.0005,-0.0716,-0.0072,0.0721,1.3358
2226,93,17,Offshore A,1.0819,0.0004,0.0016,-0.1384,0.0123,0.139,1.7437
2226,93,17,GANopolis,1.0925,-0.0042,-0.0023,-0.1131,-0.0064,0.1133,1.5734
2226,93,17,ReLU Ridge,1.0741,0.0061,0.0063,-0.1172,-0.048,0.1267,1.6604
2227,93,18,GANopolis,1.1048,-0.0022,-0.0005,-0.1025,-0.0024,0.1025,1.507
2227,93,18,Tensorburg,1.0839,0.0032,0.0021,-0.0749,-0.0144,0.0763,1.3574
2227,93,18,Gradient Grove,1.0937,0.0002,-0.0014,-0.0954,-0.0299,0.1,1.4924
2227,93,18,ReLU Ridge,1.0872,0.0048,0.0053,-0.0999,-0.0307,0.1046,1.5199
2227,93,18,Sparseville,1.0792,-0.0034,-0.0029,-0.0599,0.0396,0.072,1.3343
2227,93,18,Offshore B,1.0746,0.0009,0.0006,-0.072,-0.086,0.1122,1.5668
2227,93,18,Bayes Bay,1.0875,-0.002,-0.0016,-0.1236,0.0076,0.124,1.6423
2227,93,18,Offshore A,1.0951,-0.003,-0.0017,-0.1329,0.0169,0.1339,1.7088
2228,93,19,Sparseville,1.0945,-0.0041,-0.004,-0.0715,0.0332,0.079,1.3717
2228,93,19,Offshore A,1.1075,-0.0054,-0.0044,-0.1289,0.0188,0.1303,1.6841
2228,93,19,ReLU Ridge,1.0961,-0.003,-0.003,-0.0951,-0.0146,0.0964,1.4709
2228,93,19,Bayes Bay,1.0911,-0.0003,0.0002,-0.1107,0.02,0.1125,1.5686
2228,93,19,Tensorburg,1.0903,0.0033,0.0024,-0.1003,-0.037,0.1072,1.5376
2228,93,19,GANopolis,1.1087,-0.0009,0.0003,-0.0953,0.0014,0.0953,1.4642
2228,93,19,Gradient Grove,1.0981,-0.0011,-0.0022,-0.1009,-0.0231,0.1039,1.5156
2228,93,19,Offshore B,1.0907,-0.0,-0.0004,-0.0737,-0.0757,0.1057,1.5265
2229,93,20,GANopolis,1.1093,-0.002,-0.0013,-0.0862,0.0034,0.0863,1.4123
2229,93,20,Bayes Bay,1.1029,0.0001,0.0004,-0.0903,0.0251,0.0938,1.4555
2229,93,20,Offshore B,1.1199,-0.002,-0.0023,-0.0765,-0.0482,0.0912,1.4404
2229,93,20,ReLU Ridge,1.1038,-0.0045,-0.0046,-0.1111,0.0109,0.1119,1.5651
2229,93,20,Offshore A,1.1129,-0.005,-0.0043,-0.1251,0.0208,0.1269,1.6611
2229,93,20,Gradient Grove,1.1081,-0.0004,-0.0009,-0.0992,0.0152,0.1007,1.496
2229,93,20,Sparseville,1.1096,-0.0041,-0.0041,-0.0787,0.0093,0.0799,1.3764
2229,93,20,Tensorburg,1.0986,0.0006,0.0001,-0.1414,-0.0741,0.1598,1.8981
2230,93,21,Gradient Grove,1.1198,0.0028,0.0027,-0.0998,0.0113,0.1005,1.4955
2230,93,21,GANopolis,1.1136,-0.003,-0.0029,-0.1048,-0.0009,0.1049,1.5226
2230,93,21,Bayes Bay,1.1202,-0.0017,-0.0016,-0.0915,0.0052,0.092,1.4451
2230,93,21,Tensorburg,1.1203,-0.0029,-0.003,-0.1544,-0.003,0.1592,1.8919
2230,93,21,Offshore B,1.1156,-0.0023,-0.0023,-0.0748,0.0037,0.0764,1.3576
2230,93,21,ReLU Ridge,1.1119,-0.0045,-0.0045,-0.1119,0.0119,0.1127,1.5709
2230,93,21,Offshore A,1.0847,-0.0015,-0.0013,-0.1084,0.0099,0.1091,1.5495
2230,93,21,Sparseville,1.118,-0.0044,-0.0044,-0.094,-0.0126,0.095,1.4631
2231,93,22,Sparseville,1.0934,-0.0045,-0.0045,-0.118,-0.0157,0.1191,1.6102
2231,93,22,Gradient Grove,1.0691,0.0035,0.0036,-0.0753,0.0151,0.077,1.3609
2231,93,22,Offshore B,1.078,-0.0015,-0.0013,-0.0989,0.0418,0.1074,1.5389
2231,93,22,Offshore A,1.041,0.002,0.0015,-0.0806,-0.0188,0.083,1.3939
2231,93,22,ReLU Ridge,1.06,-0.0042,-0.0041,-0.0738,-0.0228,0.0786,1.37
2231,93,22,Bayes Bay,1.0915,-0.0005,-0.0005,-0.1104,-0.0346,0.1163,1.5931
2231,93,22,Tensorburg,1.1035,-0.0033,-0.003,-0.1039,0.064,0.1223,1.6323
2231,93,22,GANopolis,1.0727,-0.0008,-0.001,-0.136,-0.0138,0.1368,1.7299
2232,93,23,Tensorburg,1.0247,0.0002,0.0008,-0.0847,0.0479,0.0974,1.4765
2232,93,23,Offshore A,1.0391,0.004,0.003,-0.0902,-0.0157,0.0916,1.4426
2232,93,23,Gradient Grove,1.036,0.0012,0.0013,-0.0896,0.0289,0.0941,1.4585
2232,93,23,GANopolis,1.0187,0.0008,0.0015,-0.1565,-0.0093,0.1568,1.8727
2232,93,23,ReLU Ridge,1.0232,-0.0004,-0.0004,-0.0745,-0.0446,0.0868,1.416
2232,93,23,Sparseville,1.021,-0.004,-0.004,-0.1115,-0.0075,0.1118,1.5648
2232,93,23,Offshore B,1.0448,-0.0022,-0.0017,-0.1098,0.044,0.1184,1.6061
2232,93,23,Bayes Bay,1.0109,0.0033,0.0034,-0.1198,-0.0606,0.1343,1.7113
2233,94,0,Bayes Bay,0.9967,0.005,0.0054,-0.1195,-0.0596,0.1336,1.7063
2233,94,0,Offshore B,1.0063,-0.0034,-0.0025,-0.107,0.0241,0.1098,1.5513
2233,94,0,Offshore A,0.9922,0.0014,-0.0001,-0.1068,-0.0043,0.107,1.5346
2233,94,0,ReLU Ridge,0.9854,0.0031,0.0028,-0.0863,-0.0625,0.1067,1.5329
2233,94,0,GANopolis,0.9966,0.0017,0.003,-0.1407,-0.0043,0.1408,1.7576
2233,94,0,Tensorburg,1.0044,0.0031,0.0041,-0.0803,0.0389,0.0892,1.4294
2233,94,0,Gradient Grove,0.9893,-0.0012,-0.001,-0.1115,0.0444,0.12,1.6166
2233,94,0,Sparseville,1.0001,-0.0034,-0.0034,-0.0951,0.014,0.0966,1.4717
2234,94,1,Offshore B,0.9903,-0.0035,-0.0023,-0.1108,0.0143,0.1117,1.5637
2234,94,1,ReLU Ridge,0.9703,0.0019,0.0014,-0.1037,-0.0845,0.1339,1.7093
2234,94,1,Offshore A,0.9789,-0.0019,-0.0037,-0.1386,0.0086,0.1389,1.7455
2234,94,1,Sparseville,0.9717,-0.0019,-0.0019,-0.0889,0.04,0.0978,1.4787
2234,94,1,Bayes Bay,0.9722,0.0025,0.0031,-0.1074,-0.0572,0.1217,1.6272
2234,94,1,Gradient Grove,0.9722,-0.0015,-0.0011,-0.1248,0.0488,0.134,1.7095
2234,94,1,Tensorburg,0.9745,0.0039,0.0051,-0.0648,0.0355,0.0739,1.3439
2234,94,1,GANopolis,0.9813,0.0024,0.004,-0.1128,-0.0025,0.1128,1.5703
2235,94,2,Offshore B,0.9763,-0.0036,-0.0021,-0.0961,0.0101,0.0966,1.4719
2235,94,2,GANopolis,0.9689,0.0025,0.0041,-0.1003,-0.0019,0.1003,1.494
2235,94,2,Offshore A,0.956,-0.0056,-0.0076,-0.1894,0.014,0.1903,2.1426
2235,94,2,Tensorburg,0.9567,0.0023,0.0037,-0.0589,0.0269,0.0648,1.2964
2235,94,2,Gradient Grove,0.9601,-0.0007,0.0,-0.1273,0.0439,0.1347,1.7137
2235,94,2,Bayes Bay,0.9593,-0.0007,-0.0,-0.1011,-0.0529,0.1142,1.5789
2235,94,2,ReLU Ridge,0.9548,-0.0005,-0.0009,-0.1382,-0.0594,0.1514,1.832
2235,94,2,Sparseville,0.9517,0.0012,0.0012,-0.0864,0.0644,0.1079,1.54
2236,94,3,Gradient Grove,0.9503,-0.001,0.0001,-0.1235,0.036,0.1287,1.6733
2236,94,3,ReLU Ridge,0.9417,-0.0014,-0.0015,-0.1423,-0.0217,0.144,1.7794
2236,94,3,Offshore A,0.9165,-0.0069,-0.009,-0.1794,0.0422,0.1854,2.1053
2236,94,3,Bayes Bay,0.9502,-0.0047,-0.0041,-0.0883,-0.0447,0.099,1.4861
2236,94,3,Sparseville,0.9386,0.0035,0.0035,-0.0916,0.0808,0.1222,1.6302
2236,94,3,GANopolis,0.9544,0.0033,0.0045,-0.0821,-0.0017,0.0821,1.3889
2236,94,3,Offshore B,0.9653,-0.0028,-0.0014,-0.0847,0.0095,0.0853,1.4067
2236,94,3,Tensorburg,0.9372,0.0016,0.0023,-0.0372,0.0021,0.0386,1.1676
2237,94,4,GANopolis,0.947,0.0028,0.0035,-0.079,-0.0016,0.079,1.3717
2237,94,4,Tensorburg,0.9293,0.0034,0.0027,-0.0441,-0.0306,0.0538,1.2407
2237,94,4,Sparseville,0.9236,0.0011,0.0011,-0.0961,0.0875,0.13,1.6818
2237,94,4,Gradient Grove,0.9516,-0.0017,-0.0004,-0.1179,0.0248,0.1205,1.6193
2237,94,4,ReLU Ridge,0.9428,-0.0015,-0.0011,-0.1274,-0.0111,0.1279,1.669
2237,94,4,Bayes Bay,0.9391,-0.0059,-0.0055,-0.08,-0.0298,0.0856,1.4082
2237,94,4,Offshore A,0.8832,-0.005,-0.007,-0.1181,-0.1239,0.176,2.0341
2237,94,4,Offshore B,0.9504,-0.0012,-0.0002,-0.06,0.0143,0.0618,1.2813
2238,94,5,Sparseville,0.9219,-0.0021,-0.0021,-0.096,0.0834,0.1272,1.6631
2238,94,5,ReLU Ridge,0.9373,-0.0026,-0.002,-0.0694,-0.0035,0.0697,1.3279
2238,94,5,Offshore B,0.935,-0.0008,-0.0003,-0.0342,0.0262,0.0439,1.1921
2238,94,5,Offshore A,0.9082,-0.0031,-0.005,-0.1601,-0.1729,0.2363,2.5753
2238,94,5,Gradient Grove,0.9456,-0.0002,0.001,-0.1125,0.0117,0.1132,1.5728
2238,94,5,GANopolis,0.937,-0.0,0.0003,-0.0859,0.0022,0.086,1.4107
2238,94,5,Tensorburg,0.9232,0.0023,0.0013,-0.0548,-0.0464,0.0718,1.3326
2238,94,5,Bayes Bay,0.9333,-0.004,-0.0038,-0.0745,-0.0009,0.0754,1.352
2239,94,6,Bayes Bay,0.9239,0.0005,0.001,-0.0718,0.0347,0.0802,1.3782
2239,94,6,Tensorburg,0.9176,-0.0017,-0.0028,-0.0607,-0.0443,0.0752,1.3512
2239,94,6,Sparseville,0.9162,-0.0005,-0.0006,-0.0891,0.0734,0.1154,1.587
2239,94,6,GANopolis,0.9342,-0.0024,-0.0022,-0.11,0.011,0.1105,1.5569
2239,94,6,Gradient Grove,0.945,0.0023,0.0032,-0.1077,0.0002,0.1077,1.5387
2239,94,6,ReLU Ridge,0.9192,-0.0031,-0.0027,0.0087,-0.0299,0.0361,1.1573
2239,94,6,Offshore A,0.9285,-0.0026,-0.0042,-0.1898,-0.1226,0.2268,2.4845
2239,94,6,Offshore B,0.9184,-0.0024,-0.0024,-0.0152,0.036,0.0393,1.17
2240,94,7,Tensorburg,0.9172,-0.0055,-0.0065,-0.0688,-0.0216,0.0725,1.3366
2240,94,7,GANopolis,0.9209,-0.0011,-0.0008,-0.1283,0.0143,0.129,1.6757
2240,94,7,Sparseville,0.9166,0.0028,0.0026,-0.0821,0.0617,0.1027,1.5085
2240,94,7,Offshore A,0.9262,-0.0036,-0.0048,-0.1619,-0.0448,0.1686,1.965
2240,94,7,ReLU Ridge,0.8853,-0.0016,-0.0014,0.0333,-0.0791,0.0868,1.4163
2240,94,7,Offshore B,0.9161,-0.0024,-0.0028,-0.0149,0.0303,0.034,1.1459
2240,94,7,Gradient Grove,0.936,0.0024,0.0032,-0.1095,-0.008,0.1098,1.5515
2240,94,7,Bayes Bay,0.9137,-0.0012,-0.0009,-0.0646,0.0537,0.0841,1.4001
2241,94,8,Gradient Grove,0.9233,0.0002,0.0008,-0.115,-0.0169,0.1163,1.5923
2241,94,8,Offshore B,0.9147,-0.0008,-0.0012,-0.0258,0.0097,0.0289,1.1225
2241,94,8,ReLU Ridge,0.883,-0.0002,-0.0004,-0.0248,-0.1136,0.118,1.604
2241,94,8,Sparseville,0.9126,0.0039,0.0036,-0.0803,0.047,0.0932,1.4519
2241,94,8,Bayes Bay,0.9005,-0.0008,-0.0007,-0.055,0.0577,0.0797,1.3757
2241,94,8,Offshore A,0.9122,-0.0037,-0.0043,-0.154,0.001,0.1545,1.8551
2241,94,8,GANopolis,0.9134,0.0017,0.0021,-0.1285,0.0157,0.1295,1.6785
